Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,1,5,,,3,6,,2,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,4,,,3,2,5,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,12,4,1,2,8,9,5,10,6,11,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,5,12,1,11,4,3,6,7,8,9,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,5,,,1,4,6,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,2,4,5,1,12,3,7,6,8,9,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,2,1,,3,,4,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,6,5,4,1,,,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,3,5,1,4,7,,,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,,,1,6,5,,,,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,4,12,10,3,5,1,2,9,8,6,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,7,10,9,4,2,1,5,12,3,6,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,5,4,,,,1,2,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,,5,4,,1,2,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,6,,,,3,1,4,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,4,2,,,,1,,6,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,,,,,4,3,1,5,7,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,,5,6,,,4,1,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,4,,,5,,1,,3,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,,5,4,,,,,1,2,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,,5,,,3,,2,7,,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,5,,,2,,,,6,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,4,,,,,3,2,,,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
