Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Liberal,C:Trumpet of Patriots,D:Legalise Cannabis Party,E:Animal Justice Party,F:The Greens,G:Jacqui Lambie Network,H:Libertarian,I:Pauline Hanson's One Nation,J:Citizens Party,K:Australian Labor Party,"L:Shooters, Fishers and Farmers Party",A:BILIC Dennis,A:RICHARDSON Pierre,B:CHANDLER Claire,B:COLBECK Richard Mansell,B:MARTIN Jacki,C:MOORE Wayne Leslie,C:KELLY Matt,C:SMITH Greg,D:OWEN Matt,D:HESTER Gail,E:DAVIES Casey,E:LUCAS Kate Elizabeth,F:McKIM Nick,F:BLEYER Vanessa,F:JORDAN Scott,F:HOARE Trenton,G:LAMBIE Jacqui,G:HANNAN Christine,H:ABRAHAM Chrysten,H:ARMSTRONG Nicole,I:HANSON Lee,I:DUNN James,J:STAGGARD Daryl,J:WILLIAMS Ray,K:BROWN Carol,K:DOWLING Richard,K:FALLS Bailey,K:O'DONNELL Saxon,K:LUCKMAN Greg,K:MEYERS Amelia Louise,L:BIGG Phillip,L:ROACH Melanie,UG:EDWARDS Fenella
1,2,1,,6,3,4,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,3,11,5,1,9,12,6,8,4,7,10,2,6,7,,,,8,9,10,1,2,11,12,,,,,,,,,,,,,,,,,,,3,4,5
1,4,,,,,,,,,,,,,6,12,9,10,11,3,2,1,,,,,,,,,,,,,4,5,,,,,,,,,7,8,
1,5,,,,,,,,,,,,,6,7,31,32,33,20,21,22,1,2,3,4,14,15,16,17,12,13,23,24,8,9,10,11,25,26,27,28,29,30,18,19,5
1,6,,,,,,,,,,,,,5,6,33,32,31,30,29,28,7,8,9,10,1,2,4,3,19,20,24,25,27,26,11,12,13,14,15,16,17,18,22,23,21
1,7,8,10,9,6,1,5,2,11,12,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,,7,4,6,3,1,5,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,5,3,6,,,,,,1,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,3,,,,6,4,,1,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,6,5,,,4,2,7,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,5,4,3,,6,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,5,6,,,3,2,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,,2,,3,4,,5,,,6,,1,,12,1,2,3,,,,8,9,10,11,,,,,6,7,,,,,,,,,,,,,4,5,
1,15,,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,,6,5,,,,,3,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,3,,,4,5,1,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,5,,,4,6,2,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,,4,,6,5,2,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,,4,,5,,,3,6,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,6,,,,3,2,5,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,6,3,2,,,,4,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,5,,2,,4,,,3,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24,,,4,6,5,3,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
