Booth,Paper,A:Socialist Alliance,B:Trumpet of Patriots,C:Indigenous - Aboriginal Party of Australia,D:FUSION | Planet Rescue | Whistleblower Protection | Innovation,E:Australia's Voice,F:Jacqui Lambie Network,G:Gerard Rennick People First|Katter's Australian Party,H:Australian Democrats,I:LNP,J:Australian Labor Party,K:Great Australian Party & HEART Party,L:Citizens Party,M:Animal Justice Party,N:Family First,O:Legalise Cannabis Party,P:The Greens,Q:Pauline Hanson's One Nation,R:Sustainable Australia Party - Universal Basic Income,S:Libertarian,A:STRAUSS Jonathan,A:EMANUEL Kamala,B:FONG Harry,B:McMULLAN Robert,B:McCLAER David,C:WHARTON Wayne CoCo,C:DAVIS Marnie Laree,D:SIMPSON Chris,D:JORDAN Frank,E:McDONALD Michelle,E:LECKIE Cameron McClure,E:McGUIRE Aidan,F:HARPER Ange,F:SCHRAMM Craig,G:RENNICK Gerard,G:LYON Robert,H:ROBERTS Scott Frazer,H:PULLAR Luke Daniel,I:SCARR Paul,I:McDONALD Susan,I:FRASER Stuart,I:LI Sophia,I:TUNNEY Yvonne,I:ZHUANG Peter,J:GREEN Nita,J:MULHOLLAND Corinne,J:CASEY Peter,J:SHANKEY Danielle,J:CHISHOLM Melinda,J:BAILEY Brianna,K:BAY William,K:SMITH Catherine,L:PUKALLUS Jan,L:HEALY Richard Frederick,M:JENSZ Michelle,M:DILLON Gregory,N:LUSH Katie,N:FULLER Karen,O:JONES Belinda,O:LINDSAY Melody,P:WATERS Larissa,P:SIDHU Navdeep Singh,P:GARTON Claire,P:COX Jennifer,P:McARDLE Melissa,P:KENNEDY Kirsten,Q:ROBERTS Malcolm,Q:COURT Geena,R:MARTIN Rhett,R:HONNIBALL Ross,S:WILLMOTT Jim,S:LADE Lachlan,UG:HOLMES Gilbert,UG:DONOHUE Danny,UG:WONG Duke,UG:BROWN Jason
1,1,,,,,,,,,,,,,,,,,,,,9,,8,,,,,,,7,,,6,,10,,,,,,,,,,,,,,,,5,,,,,,4,,11,,,,,2,,,1,,12,,,,,,,3
1,2,,1,5,,4,,,,6,,,,,2,,,3,,,,,1,,,2,,,,,,,,,11,,10,,9,,,,,,8,,,,,,7,,12,,6,,3,,,,5,,,,,,4,,,,,,,,,
1,3,,,,,4,,5,,,1,3,,6,2,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,6,4,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,,,,,7,8,,,,,9,10,11,12,,,,,,,,,,,,
1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,,,,,,,,,,,10,9,,,,,,,,,,5,6,,,1,2,,,,,,,,,7,8,3,4,,,,,,
1,6,,,,,,,,,,,,,,,,,,,,,,,,,12,,8,,11,,,,,4,,,,,,3,,,,10,,,,,,,,7,,,,,5,6,,9,,,,,,1,,2,,,,,,,
1,7,,3,,,,,,,4,,,5,,6,1,,2,,,,,3,4,5,,,,,,,,,,,,,,10,11,12,,,,,,,,,,,,8,9,,,,,1,2,,,,,,,6,7,,,,,,,,
1,8,,,,,,,,,,,,,,,,,,,,28,29,7,8,9,34,35,32,33,36,55,56,12,13,2,6,30,31,37,38,39,40,41,42,43,44,45,46,47,48,20,19,18,21,26,27,10,11,22,23,49,50,51,52,53,54,1,3,24,25,4,5,14,15,16,17
1,9,,,,,,,,,,,,,,,,,,,,,,9,10,11,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,5,6,7,8,3,4,,,,,,,9,10,,,,,12,,,
1,10,,,,,,,,,,,,,,,,,,,,,,3,1,2,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,7,6,,,9,8,,,,,,,,,,,,,10,11,,12
