Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,5,6,1,4,9,10,2,3,11,12,13,14,7,8
1,2,6,3,5,2,1,,4,,,,,,,,,,,,,,
1,3,,2,3,4,1,5,6,,,,,,,,,,,,,,
1,4,,5,6,4,1,2,3,,,,,,,,,,,,,,
1,5,2,4,3,5,1,6,7,,,,,,,,,,,,,,
1,6,,6,5,3,1,4,2,,,,,,,,,,,,,,
1,7,6,4,5,,1,2,3,,,,,,,,,,,,,,
1,8,2,3,4,5,1,6,7,,,,,,,,,,,,,,
1,9,3,2,,5,1,4,6,,,,,,,,,,,,,,
1,10,3,2,6,7,1,4,5,,,,,,,,,,,,,,
1,11,3,4,2,5,1,7,6,,,,,,,,,,,,,,
1,12,4,2,3,5,1,6,7,,,,,,,,,,,,,,
1,13,,2,6,5,1,4,3,,,,,,,,,,,,,,
1,14,,5,4,6,1,2,3,,,,,,,,,,,,,,
1,15,2,3,,6,1,4,5,,,,,,,,,,,,,,
1,16,3,2,4,5,1,6,7,,,,,,,,,,,,,,
1,17,,6,4,5,1,3,2,,,,,,,,,,,,,,
1,18,2,3,4,,1,6,5,,,,,,,,,,,,,,
1,19,6,3,,2,1,5,4,,,,,,,,,,,,,,
1,20,5,3,6,,1,4,2,,,,,,,,,,,,,,
1,21,5,4,3,7,1,2,6,,,,,,,,,,,,,,
1,22,4,2,3,5,1,,6,,,,,,,,,,,,,,
1,23,4,2,6,,1,5,3,,,,,,,,,,,,,,
1,24,3,2,4,,1,6,5,,,,,,,,,,,,,,
1,25,,2,3,4,1,5,6,,,,,,,,,1,,,,,
1,26,4,2,5,,1,3,6,,,,,,,,,,,,,,
1,27,5,4,6,2,1,,3,,,,,,,,,,,,,,
1,28,5,3,4,2,1,,6,,,,,,,,,,,,,,
1,29,6,2,,3,1,5,4,,,,,,,,,,,,,,
1,30,4,2,5,3,1,6,,,,,,,,,,,,,,,
1,31,,2,3,6,1,4,5,,,,,,,,,,,,,,
1,32,6,4,2,3,1,,5,,,,,,,,,,,,,,
1,33,3,2,4,7,1,5,6,,,,,,,,,,,,,,
1,34,4,3,6,,1,2,5,,,,,,,,,,,,,,
1,35,3,4,6,2,1,7,5,,,,,,,,,,,,,,
1,36,5,3,4,7,1,6,2,,,,,,,,,,,,,,
1,37,3,2,6,7,1,4,5,,,,,,,,,,,,,,
1,38,,2,3,6,1,4,5,,,,,,,,,,,,,,
1,39,2,3,4,5,1,6,,,,,,,,,,,,,,,
1,40,6,2,3,4,1,5,,,,,,,,,,,,,,,
1,41,6,4,3,1,5,,2,,,,,,,,,,,,,,
1,42,6,4,3,1,7,5,2,,,,,,,,,,,,,,
1,43,5,4,3,1,7,6,2,,,,,,,,,,,,,,
1,44,5,4,7,1,2,6,3,,,,,,,,,,,,,,
1,45,4,5,3,1,,6,2,,,,,,,,,,,,,,
1,46,4,2,5,1,3,6,7,,,,,,,,,,,,,,
1,47,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,48,5,3,4,1,,6,2,,,,,,,,,,,,,,
1,49,5,4,6,1,2,,3,,,,,,,,,,,,,,
1,50,4,3,5,1,,6,2,,,,,,,,,,,,,,
2,1,,3,2,1,6,5,4,,,,,,,,,,,,,,
2,2,4,3,5,1,6,,2,,,,,,,1,,,,,,,
2,3,,5,6,1,2,4,3,,,,,,,,,,,,,,
2,4,2,3,6,1,5,,4,,,,,,,,,,,,,,
2,5,4,,6,1,2,5,3,,,,,,,,,,,,,,
2,6,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,7,3,7,4,1,6,5,2,,,,,,,,,,,,,,
2,8,4,3,5,1,2,6,7,,,,,,,,,,,,,,
2,9,6,5,4,1,7,3,2,,,,,,,,,,,,,,
2,10,6,4,5,1,2,,3,,,,,,,,,,,,,,
2,11,6,3,,1,2,5,4,,,,,,,,,,,,,,
2,12,6,4,7,1,2,5,3,,,,,,,,,,,,,,
2,13,5,6,,1,2,4,3,,,,,,,,,,,,,,
2,14,5,2,4,1,3,7,6,,,,,,,,,,,,,,
2,15,6,3,5,1,4,,2,,,,,,,,,,,,,,
2,16,4,5,7,1,2,6,3,,,,,,,,,,,,,,
2,17,2,3,4,1,5,6,7,,,,,,,,,,,,,,
2,18,5,3,6,1,2,5,4,,,,,,,,,,,,,,
2,19,7,2,5,1,4,6,3,,,,,,,,,,,,,,
2,20,,2,5,1,3,6,4,,,,,,,,,,,,,,
2,21,,2,6,1,4,5,3,,,,,,,,,,,,,,
2,22,4,5,3,1,,6,2,,,,,,,,,,,,,,
2,23,4,3,5,1,6,,2,,,,,,,,,,,,,,
2,24,7,6,5,1,2,3,4,,,6,6,5,5,1,1,2,2,3,3,4,4
2,25,,2,3,1,4,5,6,,,,,,,,,,,,,,
2,26,,6,5,1,4,3,2,,,,,,,,,,,,,,
2,27,4,3,,1,2,5,6,,,,,,,,,,,,,,
2,28,5,3,6,1,4,,2,,,,,,,,,,,,,,
2,29,3,4,6,1,,5,2,,,,,,,,,,,,,,
2,30,6,4,,1,5,3,2,,,,,,,,,,,,,,
2,31,4,3,6,1,,5,2,,,,,,,,,,,,,,
2,32,2,3,6,1,,4,5,,,,,,,,,,,,,,
2,33,4,3,5,1,,6,2,,,,,,,,,,,,,,
2,34,7,2,6,1,4,5,3,,,,,,,,,,,,,,
2,35,,2,6,1,5,4,3,,,,,,,,,,,,,,
2,36,6,4,5,1,2,,3,,,,,,,,,,,,,,
2,37,6,3,5,1,2,4,7,,,,,,,,,,,,,,
2,38,3,2,4,1,,6,5,,,,,,,,,,,,,,
2,39,5,2,4,1,7,6,3,,,,,,,,,,,,,,
2,40,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,41,5,4,3,1,6,,2,,,,,,,,,,,,,,
2,42,5,3,4,1,6,,2,,,,,,,,,,,,,,
2,43,3,2,,1,4,6,5,,,,,,,1,,,,,,,
2,44,7,4,6,1,2,5,3,,,,,,,,,,,,,,
2,45,6,2,,1,3,5,4,,,,,,,6,,,,,,,
2,46,6,3,7,1,4,5,2,,,,,,,,,,,,,,
2,47,,4,3,1,5,6,2,,,,,,,,,,,,,,
2,48,,3,4,1,2,6,5,,,,,,,,,,,,,,
2,49,6,4,7,1,2,5,3,,,,,,,,,,,,,,
2,50,,3,4,1,5,6,2,,,,,,,,,,,,,,
3,1,1,,2,3,4,6,5,,,,,,,,,,,,,,
3,2,1,2,6,4,3,5,7,,,,,,,,,,,,,,
3,3,7,6,5,1,2,3,4,,,,,,,,,,,,,,
3,4,1,4,5,2,3,,6,,,,,,,,,,,,,,
3,5,1,2,3,4,5,6,,,,,,,,,,,,,,,
3,6,1,2,,4,3,5,6,,,,,,,,,,,,,,
3,7,1,2,3,4,5,6,7,,,,,,,,,,,,,,
3,8,6,7,1,2,5,4,3,,,,,,,,,,,,,,
3,9,6,2,1,,3,4,5,,,,,,,,,,,,,,
3,10,5,4,6,2,3,,1,,,,,,,,,,,,,,
3,11,5,6,4,2,,3,1,,,,,,,,,,,,,,
3,12,4,6,5,3,2,7,1,,,,,,,,,,,,,,
3,13,,5,2,3,6,4,1,,,,,,,,,,,,,,
3,14,5,4,2,3,6,,1,,,,,,,,,,,,,,
3,15,3,4,5,6,1,,,7,8,3,9,2,4,,,1,5,6,10,11,12
3,16,6,1,5,7,2,4,3,7,6,1,5,6,4,5,7,2,1,4,3,3,2
3,17,,,,1,,,,,,,,,,,,,,,,,
3,18,,,,1,,,,,,,,,,,,,,,,,
3,23,4,1,3,2,5,6,,,,,,,,,,,,,,,
3,24,5,1,,2,4,6,3,,,,,,,,,,,,,,
3,25,5,1,4,2,7,6,3,,,,,,,,,,,,,,
3,26,2,1,3,4,5,6,,,,,,,,,,,,,,,
3,27,6,1,2,,5,4,3,,,,,,,,,,,,,,
3,28,6,1,,2,3,5,4,,,,,,,,,,,,,,
3,29,6,1,,2,3,5,4,,,,,,,,,,,,,,
3,30,5,1,6,2,3,4,7,,,,,,,,,,,,,,
3,31,6,1,5,4,2,,3,,,,,,,,,,,,,,
3,32,,1,2,,3,,,,,,,,,,,,,,,,
3,33,,1,5,3,6,2,4,,,,,,,,,,,,,,
3,34,6,1,5,3,2,7,4,,,,,,,,,,,,,,
3,35,6,1,3,7,2,4,5,,,,,,,,,,,,,,
3,36,4,1,5,2,6,,3,,,,,,,,,,,,,,
3,37,4,1,5,2,6,,3,,,,,,,,,,,,,,
3,38,4,1,7,3,2,6,5,,,,,,,,,,,,,,
3,39,,1,6,2,3,5,4,,,,,,,,,,,,,,
3,40,,1,6,2,3,5,4,,,,,,,,,,,,,,
3,41,6,1,5,2,3,4,,,,,,,,,,,,,,,
3,42,5,1,,3,4,6,2,,,,,,,,,,,,,,
3,43,,1,6,3,2,5,4,,,,,,,,,,,,,,
3,44,2,1,3,4,5,,6,,,,,,,,,,,,,,
3,45,3,1,4,,2,6,5,,,,,,,,,,,,,,
3,46,,,,,,,,10,11,9,8,3,2,1,4,5,6,12,13,8,7
3,47,,6,3,1,4,5,2,,,5,10,3,9,1,12,8,2,7,11,4,6
3,48,4,3,5,1,6,,2,4,3,5,9,7,12,8,1,9,13,10,14,11,2
