Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,3,2,4,1,,5,6,,,,,,,,,,,,,,
1,2,5,4,6,1,7,2,3,,,,,,,,,,,,,,
1,3,,,,1,,,,,,,,,,,,,,,,,
1,4,,3,4,1,5,6,2,,,,,,,,,,,,,,
1,5,,4,5,1,2,6,3,,,,,,,,,,,,,,
1,6,5,3,4,1,,2,6,,,,,,,,,,,,,,
1,7,,2,3,5,1,4,6,,,,,,,,,,,,,,
1,8,4,3,2,5,1,6,7,,,,,,,,,,,,,,
1,9,4,2,5,3,7,6,1,,,,,,,,,,,,,,
1,10,3,4,1,2,7,5,6,,,,,,,,,,,,,,
1,11,,,,,,,,7,8,2,4,9,10,1,3,,,11,12,5,6
