Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,3,1,4,2,7,5,6,,,,,,,,,,,,,,
1,2,4,1,5,3,6,,2,,,,,,,,,,,,,,
1,3,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,4,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,5,6,1,4,2,5,7,3,,,,,,,,,,,,,,
1,6,6,1,5,4,2,7,3,,,,,,,,,,,,,,
1,7,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,8,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,9,5,1,2,4,3,7,6,,,,,,,,,,,,,,
1,10,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,11,,1,5,3,2,4,6,,,,,,,,,,,,,,
1,12,2,1,3,6,,4,5,,,,,,,,,,,,,,
1,13,7,1,6,3,2,5,4,,,,,,,,,,,,,,
1,14,3,1,4,2,6,,5,,,,,,,,,,,,,,
1,15,3,1,4,5,6,7,2,,,,,,,,,,,,,,
1,16,4,1,2,5,,3,6,,,,,,,,,,,,,,
1,17,,1,3,4,2,5,6,,,,,,,,,,,,,,
1,18,4,1,5,2,6,7,3,,,,,,,,,,,,,,
1,19,,1,4,6,2,3,5,,,,,,,,,,,,,,
1,20,6,1,5,3,2,,4,,,,,,,,,,,,,,
1,21,6,1,5,3,2,,4,,,,,,,,,,,,,,
1,22,4,1,6,3,5,,2,,,,,,,,,,,,,,
1,23,6,1,3,2,,5,4,,,,,,,,,,,,,,
1,24,6,1,2,3,5,7,4,,,,,,,,,,,,,,
1,25,6,1,,2,4,5,3,,,,,,,,,,,,,,
1,26,,1,4,3,5,6,2,,,,,,,,,,,,,,
1,27,5,1,6,3,7,4,2,,,,,,,,,,,,,,
1,28,7,1,6,2,4,5,3,,,,,,,,,,,,,,
1,29,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,30,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,31,7,1,5,3,4,6,2,,,,,,,,,,,,,,
1,32,4,1,5,2,7,6,3,,,,,,,,,,,,,,
1,33,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,34,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,35,6,1,7,2,4,5,3,,,,,,,,,,,,,,
1,36,3,1,6,4,2,5,,,,,,,,,,,,,,,
1,37,6,1,4,2,5,7,3,,,,,,,,,,,,,,
1,38,6,1,4,3,7,5,2,,,,,,,,,,,,,,
1,39,6,1,4,2,5,,3,,,,,,,,,,,,,,
1,40,,1,4,3,6,5,2,,,,,,,,,,,,,,
1,41,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,42,5,1,4,2,6,,3,,,,,,,,,,,,,,
1,43,6,1,5,2,4,,3,,,,,,,,,,,,,,
1,44,6,1,4,2,7,5,3,,,,,,,,,,,,,,
1,45,4,1,7,5,2,3,6,,,,,,,,,,,,,,
1,46,5,1,4,3,6,7,2,,,,,,,,,,,,,,
1,47,7,1,5,2,4,6,3,,,,,,,,,,,,,,
1,48,3,1,2,5,6,,4,,,,,,,,,,,,,,
1,49,7,1,2,4,5,6,3,,,,,,,,,,,,,,
1,50,2,1,,4,5,6,3,,,,,,,,,,,,,,
2,1,6,1,,2,4,5,3,,,,,,,,,,,,,,
2,2,4,1,,3,6,5,2,,,,,,,,,,,,,,
2,3,3,1,5,2,4,6,,,,,,,,,,,,,,,
2,4,4,1,3,5,,,2,,,,,,,,,,,,,,
