Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,3,4,2,1,,6,,,,,,,,,,,,,,
1,2,6,2,3,4,1,5,,,,,,,,,,,,,,,
1,3,,6,5,4,1,2,3,,,,,,,,,,,,,,
1,4,3,2,4,,1,5,6,,,,,,,,,,,,,,
1,5,,2,5,4,1,3,6,,,,,,,,,,,,,,
1,6,,3,6,2,1,5,4,,,,,,,,,,,,,,
1,7,3,7,6,2,4,5,1,,,,,,,,,,,,,,
1,8,1,2,3,4,5,6,,,,,,,,,,,,,,,
1,9,,,,,,,,11,12,1,2,5,6,7,8,13,14,9,10,3,4
1,10,,,,,,,,11,12,2,4,14,13,1,3,6,7,9,10,5,8
1,11,,,,,,,,9,10,3,4,6,5,8,7,12,11,,,1,2
1,12,,,,,,,,13,14,1,2,7,8,5,6,11,12,9,10,3,4
1,13,,,,,,,,8,7,1,3,9,10,14,13,2,4,5,6,12,11
1,14,7,2,6,1,3,4,5,,,,,,,,,,,,,,
1,15,5,4,2,1,7,6,3,,,,,,,,,,,,,,
1,16,6,2,5,1,3,,4,,,,,,,,,,,,,,
1,17,6,2,4,1,,5,3,,,,,,,,,,,,,,
1,18,2,6,1,4,5,3,,,,,,,,,,,,,,,
1,19,5,1,2,6,4,3,,,,,,,,,,,,,,,
1,20,4,1,5,3,2,,6,,,,,,,,,,,,,,
1,21,6,1,,2,3,5,4,,,,,,,,,,,,,,
1,22,4,1,5,2,6,7,3,,,,,,,,,,,,,,
1,23,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,24,2,1,4,3,6,7,5,,,,,,,,,,,,,,
1,25,5,1,4,2,7,6,3,,,,,,,,,,,,,,
