Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,,,,,,,12,,1,5,11,,2,6,7,3,9,10,4,8
1,2,,,,,,,,,6,1,5,,,3,,2,4,,,,
1,3,7,1,4,2,6,5,3,,,,,,,,,,,,,,
1,4,6,1,,4,3,5,2,,,,,,,,,,,,,,
1,5,,1,6,2,4,5,3,,,,,,,,,,,,,,
1,6,5,1,2,4,6,,3,,,,,,,,,,,,,,
1,7,4,1,3,5,6,7,2,,,,,,,,,,,,,,
1,8,4,1,3,2,5,,6,,,,,,,,,,,,,,
1,9,3,1,6,2,4,,5,,,,,,,,,,,,,,
1,10,3,1,6,2,4,5,,,,,,,,,,,,,,,
1,11,2,1,3,5,7,6,4,,,,,,,,,,,,,,
1,12,4,1,5,3,6,7,2,,,,,,,,,,,,,,
1,13,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,14,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,15,,1,5,6,2,4,3,,,,,,,,,,,,,,
1,16,6,1,4,2,,5,3,,,,,,,,,,,,,,
1,17,5,1,4,6,2,3,7,,,,,,,,,,,,,,
1,18,4,1,5,3,7,6,2,,,,,,,,,,,,,,
1,19,3,1,4,5,6,,2,,,,,,,,,,,,,,
1,20,5,1,4,3,6,,2,,,,,,,,,,,,,,
1,21,,1,6,3,2,4,5,,,,,,,,,,,,,,
1,22,4,1,5,2,,6,3,,,,,,,,,,,,,,
1,23,,,,,,,,6,5,,12,7,8,1,2,,11,10,9,3,4
1,24,,,,,,,,7,10,9,8,5,6,1,2,,,11,12,3,4
1,25,,,5,1,2,6,3,,,,,,,,,,,,,,
1,26,3,5,4,1,6,,2,,,,,,,,,,,,,,
1,27,4,3,5,1,6,7,2,,,,,,,,,,,,,,
1,28,3,4,5,1,7,6,2,,,,,,,,,,,,,,
1,29,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,30,6,3,5,1,4,7,2,,,,,,,,,,,,,,
1,31,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,32,4,3,5,1,6,,2,,,,,,,,,,,,,,
1,33,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,34,3,4,5,1,,6,2,,,,,,,,,,,,,,
1,35,4,,2,1,3,6,5,,,,,,,,,,,,,,
1,36,5,4,6,1,3,,2,,,,,,,,,,,,,,
1,37,5,3,,1,2,6,4,,,,,,,,,,,,,,
1,38,,5,4,1,6,2,3,,,,,,,,,,,,,,
1,39,4,2,7,1,6,5,3,,,,,,,,,,,,,,
1,40,5,2,6,1,4,7,3,,,,,,,,,,,,,,
1,41,4,2,7,1,6,5,3,,,,,,,,,,,,,,
1,42,2,4,,1,3,5,6,,,,,,,,,,,,,,
1,43,,3,6,1,4,5,2,,,,,,,,,,,,,,
1,44,,2,3,1,6,5,4,,,,,,,,,,,,,,
1,45,4,5,6,1,,3,2,,,,,,,,,,,,,,
1,46,3,,4,1,5,6,2,,,,,,,,,,,,,,
1,47,5,2,,1,6,4,3,,,,,,,,,,,,,,
1,48,5,4,,1,3,6,2,,,,,,,,,,,,,,
1,49,2,3,4,1,6,5,,,,,,,,,,,,,,,
1,50,6,2,4,1,3,,5,,,,,,,,,,,,,,
2,1,,,,,,,,11,12,3,4,9,10,13,14,5,6,1,2,7,8
2,2,,2,6,5,3,1,4,,,,,,,,,,,,,,
2,3,,3,6,4,5,1,2,,,,,,,,,,,,,,
2,4,5,6,1,4,2,,3,,,,,,,,,,,,,,
2,6,,,,,,,,9,10,1,2,7,8,5,6,12,13,14,11,3,4
2,7,,,,,,,,,,1,4,8,7,2,3,10,9,12,11,6,5
2,8,,,,,,,,7,8,1,2,9,10,3,4,13,14,5,6,11,12
2,9,,,,,,,,,,1,2,7,8,9,10,11,12,3,4,5,6
2,10,,1,,2,,,,5,6,1,2,9,10,3,4,8,7,,,11,12
2,11,,,,,,,,9,10,3,5,7,8,4,6,11,12,13,14,1,2
2,12,3,4,6,2,5,,1,,,,,,,,,,,,,,
2,13,3,4,5,2,7,6,1,,,,,,,,,,,,,,
2,14,,6,5,3,4,2,1,,,,,,,,,,,,,,
2,15,5,2,7,3,4,6,1,7,8,1,9,6,10,3,11,4,12,5,14,2,13
2,16,7,3,2,4,5,6,1,,,,,,,,,,,,,,
2,17,6,3,5,2,4,,1,,,,,,,,,,,,,,
2,18,4,3,7,2,6,5,1,,,,,,,,,,,,,,
2,19,,3,5,2,4,6,1,,,,,,,,,,,,,,
2,20,5,2,4,3,6,,1,,,,,,,,,,,,,,
2,21,,4,6,2,3,5,1,,,,,,,,,,,,,,
2,22,4,3,5,2,6,7,1,,,,,,,,,,,,,,
2,23,5,,3,2,6,4,1,,,,,,,,,,,,,,
2,24,6,,3,2,4,5,1,,,,,,,,,,,,,,
2,25,6,5,,3,2,4,1,,,,,,,,,,,,,,
2,26,4,2,3,5,6,,1,,,,,,,,,,,,,,
2,27,4,2,3,6,7,5,1,,,,,,,,,,,,,,
2,28,4,2,5,3,7,6,1,,,,,,,,,,,,,,
2,29,,,,,,,,7,8,3,4,10,12,9,,2,1,11,,5,6
2,30,,,,,,,,7,8,12,11,5,6,9,10,2,1,4,3,,
2,31,3,5,6,,1,4,2,,,,,,,,,,,,,,
2,32,2,5,3,7,1,4,6,,,,,,,,,,,,,,
2,33,5,6,4,7,1,2,3,,,,,,,,,,,,,,
2,34,2,4,3,7,1,5,6,,,,,,,,,,,,,,
2,35,7,5,3,6,1,2,4,,,,,,,,,,,,,,
2,36,3,2,4,,1,5,6,,,,,,,,,,,,,,
2,37,4,2,5,6,1,,3,,,,,,,,,,,,,,
2,38,7,3,2,6,1,5,4,,,,,,,,,,,,,,
2,39,4,5,3,6,1,2,,,,,,,,,,,,,,,
2,40,3,2,4,5,1,6,,,,,,,,,,,,,,,
