Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,2,5,2,6,1,4,7,3,,,,,,,,,,,,,,
1,3,5,3,4,1,7,6,2,,,,,,,,,,,,,,
1,4,3,4,5,1,6,,2,,,,,,,,,,,,,,
1,5,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,6,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,7,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,8,4,3,5,1,2,6,,,,,,,,,,,,,,,
1,9,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,10,7,3,4,1,2,5,6,,,,,,,,,,,,,,
1,11,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,12,4,7,6,1,2,5,3,,,,,,,,,,,,,,
1,13,5,3,4,1,7,6,2,,,,,,,,,,,,,,
1,14,6,4,5,1,2,3,7,,,,,,,,,,,,,,
1,15,4,2,5,1,7,6,3,,,,,,,,,,,,,,
1,16,5,2,4,1,6,7,3,,,,,,,,,,,,,,
1,17,5,3,4,1,7,6,2,,,,,,,,,,,,,,
1,18,6,5,,1,2,4,3,,,,,,,,,,,,,,
1,19,6,2,,1,4,5,3,,,,,,,,,,,,,,
1,20,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,21,7,2,6,1,3,5,4,,,,,,,,,,,,,,
1,22,,2,6,1,4,5,3,,,,,,,,,,,,,,
1,23,,2,5,1,6,4,3,,,,,,,,,,,,,,
1,24,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,25,5,2,3,1,7,6,4,,,,,,,,,,,,,,
1,26,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,27,5,2,7,1,4,6,3,,,,,,,,,,,,,,
1,28,4,2,5,1,7,6,3,,,,,,,,,,,,,,
1,29,6,2,3,1,,5,4,,,,,,,,,,,,,,
1,30,6,2,,1,4,5,3,,,,,,,,,,,,,,
1,31,5,2,7,1,4,6,3,,,,,,,,,,,,,,
1,32,5,3,4,1,,6,2,,,,,,,,,,,,,,
1,33,5,4,6,1,2,,3,,,,,,,,,,,,,,
1,34,5,2,4,1,6,3,,,,,,,,,,,,,,,
1,35,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,36,5,3,6,1,4,,2,4,5,3,6,11,,1,2,10,9,12,,7,8
1,37,7,2,4,1,5,6,3,,,,,,,,,,,,,,
1,38,6,2,4,1,7,5,3,,,,,,,,,,,,,,
1,39,4,2,5,1,,6,3,,,,,,,,,,,,,,
1,40,6,2,3,1,5,,4,,,,,,,,,,,,,,
1,41,4,2,7,1,3,6,5,,,,,,,,,,,,,,
1,42,5,3,7,1,2,6,4,,,,,,,,,,,,,,
1,43,5,2,4,1,6,,3,,,,,,,,,,,,,,
1,44,3,4,2,1,,6,5,,,,,,,,,,,,,,
1,45,4,2,5,1,6,,3,,,,,,,,,,,,,,
1,46,4,2,5,1,6,7,3,,,,,,,,,,,,,,
1,47,6,5,4,1,3,7,2,,,,,,,,,,,,,,
1,48,,4,3,1,5,6,2,,,,,,,,,,,,,,
1,49,6,2,5,1,4,7,3,,,,,,,,,,,,,,
1,50,5,2,4,1,7,6,3,,,,,,,,,,,,,,
2,1,5,3,4,1,6,5,2,,,,,,,,,,,,,,
2,2,6,4,2,1,5,7,3,,,,,,,,,,,,,,
2,3,,2,4,1,5,6,3,,,,,,,,,,,,,,
2,4,6,2,4,1,7,5,3,,,,,,,,,,,,,,
2,5,6,3,4,1,,5,2,,,,,,,,,,,,,,
2,6,5,4,3,1,7,6,2,,,,,,,,,,,,,,
2,7,,4,5,1,2,6,3,,,,,,,,,,,,,,
2,8,4,2,6,1,5,7,3,,,,,,,,,,,,,,
2,9,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,10,4,6,3,1,7,5,2,,,,,,,,,,,,,,
2,11,4,3,5,1,6,,2,,,,,,,,,,,,,,
2,12,4,5,3,1,7,6,2,,,,,,,,,,,,,,
2,13,5,2,4,1,6,,3,,,,,,,,,,,,,,
2,14,6,3,4,1,5,7,2,,,,,,,,,,,,,,
2,15,4,2,6,1,7,5,3,,,,,,,,,,,,,,
2,16,4,5,3,1,7,6,2,,,,,,,,,,,,,,
