Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1,2,4,6,1,3,2,,,5,,,,,,,,,,,,,,,,,
1,3,,,1,4,6,3,5,6,,,,,,,,,,,,,,,,,
1,4,6,2,1,5,3,4,,,,,,,1,,,,,,,,,,,,
1,5,3,5,1,,2,,4,6,,,,,,,,,,,,,,,,,
1,6,3,4,1,5,2,,6,,,,,,,,,,,,,,,,,,
1,7,2,8,1,7,3,4,5,6,,,,,,,,,,,,,,,,,
1,8,6,2,1,3,,4,5,,,,,,,,,,,,,,,,,,
1,9,,,1,2,,,,,,,,,1,,,,,,,,,,,,
1,10,6,5,1,4,2,3,,,,,,,,,,,,,,,,,,,
1,11,,4,1,2,5,6,,,,,,,,,,,,,,,,,,,
1,12,5,3,1,2,4,6,,,,,,,,,,,,,,,,,,,
1,13,8,2,5,1,3,7,4,6,4,8,,3,1,6,11,5,9,7,10,,,,12,,2
1,14,5,4,6,1,8,2,3,7,,,,,,,,,,,,,,,,,
1,15,8,8,8,8,8,8,8,8,4,,3,,5,,,,2,,1,,6,,,,
1,16,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,17,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,
1,18,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,
1,19,4,2,3,6,1,,5,,,,,,,,,,,,,,,,,,
