Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:Legalise Cannabis Party,C:Australian Labor Party (Northern Territory) Branch,D:NT CLP,E:Australian Greens,F:Pauline Hanson's One Nation,G:Citizens Party,H:Libertarian,A:CHIVERS Ian,A:WHYTE Lamaan,B:LAWRENCE Lance Alfred,B:LUYKEN Suzette,C:McCARTHY Malarndirri,C:ALSOP Michael William,D:PRICE Jacinta Nampijinpa,D:HERSEY Dean,E:NEWPORT Aia,E:WELLS Hugo,F:NUGENT Darren,F:HEWES Caine,G:WYLIE Lionel,G:CAMPBELL Trudy,H:HANSEN Jed,H:SMITH Trevor,UG:KENNY Que
1,1,1,5,2,6,3,,,4,,,,,,,,,,,,,,,,,
1,2,6,1,,,5,3,4,2,,,,,,,,,,,,,,,,,
1,3,4,3,1,5,2,,,6,,,,,,,,,,,,,,,,,
1,4,7,5,1,4,3,8,6,2,,,,,,,,,,,,,,,,,
1,5,4,2,1,,3,,5,6,,,,,,,,,,,,,,,,,
1,6,6,7,1,2,,3,4,5,,,,,,,,,,,,,,,,,
1,7,2,7,1,3,4,6,5,8,,,,,,,,,,,,,,,,,
1,8,,3,2,5,1,,4,6,,,,,,,,,,,,,,,,,
1,9,5,6,6,5,1,3,2,4,,,,,,,,,,,,,,,,,
1,10,6,5,8,3,7,1,2,4,,,,,,,,,,,,,,,,,
1,11,6,5,7,2,8,1,3,4,,,,,,,,,,,,,,,,,
1,12,5,6,,4,,1,3,2,,,,,,,,,,,,,,,,,
1,13,,,,,,,,,3,4,1,2,10,11,,,5,6,,,8,9,12,,7
1,14,,,,,,,,,3,4,1,2,13,14,11,12,16,15,9,10,5,6,7,8,17
1,15,5,2,7,3,8,1,6,4,12,15,4,5,13,14,6,3,17,16,2,1,10,7,8,9,11
1,17,,5,6,3,,1,4,2,,,,,,,,,,,,,,,,,
